Article_Id,Content
583dbf6395d0e039260730f3,"“I’m not a person that digs deep into analytics because I don’t think the sport of soccer is an analytic sport,” Arena said, offering a contrast with Jurgen Klinsmann."
583dbe3b95d0e039260730f1,"The 39-year-old is a grandson of Giovanni Agnelli, who turned his family’s auto company, Fiat, into a worldwide conglomerate."
583dbdcc95d0e039260730ee,"For runners, food is more than simple nutrition — food is fuel. What and when should you eat before, during and after your runs? We’ll show you."
583dbd7095d0e039260730ed,"Andrew Norman, winner of the prize, said he is concerned with “how to get what happens in the concert hall to reflect the diverse society that we are.”"
583dbc0f95d0e039260730eb,"In “The Princess Diarist,” Carrie Fisher dishes about her life inside the “Star Wars” industrial complex. SPOILER ALERT!"
583dbac895d0e039260730e5,"A scrappy upstart team from a humdrum industrial city, now devastated by a plane crash, was a remarkable modern success story in Brazilian soccer."
583dba5595d0e039260730e1,Fake messages claiming to be from Amazon are one of the many tactics online thieves use to try and get your financial information.
583db93c95d0e039260730de,"Under pressure from critics at home and abroad, Mr. Abbas, the president of the Palestinian Authority, orchestrated his re-election as his party’s leader."
583db7b895d0e039260730d8,A pair of beloved New York restaurants opened in Palm Beach and Miami.
583db6c895d0e039260730d5,"The shelter, under construction since 2010, covers the deteriorating steel and concrete sarcophagus hastily built after the nuclear accident 30 years ago."
583db68295d0e039260730d4,"From fake news to a censorship tool to a slow draw on removing hate speech, the social media giant is struggling to deal with the ethics of its business."
583db56295d0e039260730d1,"New books by and about movie stars include a collection of photos and writing by Alan Cumming, a memoir by Tippi Hedren, “The Tao of Bill Murray” and more."
583db4d395d0e039260730ce,"Paula Hawkins’s “Into the Water,” also published by Riverhead Books, will arrive just over two years after her mega best seller that was made into a movie."
583db1c995d0e039260730c5,"See what actors like Greta Gerwig, Naomie Harris and Casey Affleck wore on the red carpet."
583db1be95d0e039260730c4,
583db03195d0e039260730bd,"The Maple Leafs are the center of attention, and the Raptors and the Blue Jays have recently made playoff runs. A championship for Toronto F.C. could change the story."
583daf1295d0e039260730b9,"Mr. Wilmore, whose late show was canceled in August, is to develop scripted material for ABC, and will work with network executives in recruiting talent."
583dab9395d0e039260730ab,New travel books include “The Timbuktu School for Nomads” and “The Humorless Ladies of Border Control.”
583da9b595d0e039260730a5,"Leaders of the African National Congress, after a debate among party members, reaffirmed their support for the unpopular leader."
583da8db95d0e039260730a2,"Inside the apartment of David Alhadeff, whose gallery-cum-shop the Future Perfect has nurtured some of this country’s greatest designers."
583da8d895d0e039260730a1,"The Future Perfect founder’s Lower East Side apartment and NoHo boutique, as influential now as it was in Brooklyn."
583da81195d0e0392607309d,"In steel, platinum and gold, the latest styles are something to celebrate."
583da60a95d0e03926073097,"Kevai Jones, who became pregnant and dropped out of school, hopes to earn a high school equivalency diploma and eventually a college degree."
583da53b95d0e03926073096,"The woman, Anna Yocca, who was first arrested a year ago, pleaded not guilty on Monday to new charges, which include attempted criminal abortion."
583da50595d0e03926073095,"Ms. Chao, as a former labor secretary and the wife of the Senate majority leader, has an establishment background at odds with the president-elect’s campaign."
583d9e5095d0e03926073077,The crash of a plane carrying the Brazilian soccer club Chapecoense to a game in Colombia is one of several similar accidents stretching back decades.
583d9e2c95d0e03926073076,
583d9c2f95d0e0392607306d,"A plane carrying 77 people, including a soccer team from Brazil, crashed on the outskirts of Medellín, Colombia, killing most aboard."
583d9a9c95d0e03926073064,"The move signaled a possible escalation of a campaign against a separatist movement, even though the legislator had not called for independence."
583d980f95d0e0392607305b,"The 12-minute orchestral work Stravinsky wrote at 26 was rediscovered in 2015. It will be performed in St. Petersburg, Russia."
583d95ff95d0e03926073056,"Energy stocks were falling along with the price of crude oil, which was volatile ahead of an OPEC meeting set for Wednesday."
583d920795d0e0392607304d,Assailants disguised as police officers took hostages and killed seven Indian soldiers before being shot and killed.
583d910295d0e03926073047,"The house that once trailed behind Sotheby’s and Christie’s is now primed to compete with them, hiring their experts and offering more guarantees at sales."
583d909895d0e03926073046,"Fidel Castro, a Cuban revolutionary who defied the United States for nearly 50 years, died on Friday."
583d8e4c95d0e03926073043,Judges must decide whether the popular ride-booking company is a transportation enterprise or a digital platform that may provide a range of services.
583d846695d0e03926073027,Conservative nationalists have won at the ballot box. But they are still struggling to put forward an intellectual agenda.
583d828895d0e03926073020,"The president-elect, still trying to choose among a number of possibilities to be his secretary of state, won’t pull back on his habit of overnight and morning Twitter posts."
583d7f3e95d0e03926073016,"Tuesday: The Democrats’ two-thirds majority in both houses of the State Legislature, when Hollywood’s moguls become mortals, and an encouraging rainy spell."
583d7ef495d0e03926073015,Three people died and 14 were injured as high winds and a drought fueled wildfires in East Tennessee.
583d7de895d0e03926073011,"A group called Veterans Stand for Standing Rock planned a nonviolent intervention to defend demonstrators from the police, organizers said."
583d7af895d0e03926073008,"Using complex and proprietary optics, the Imago camera creates life-size portraits directly on photo paper. A second Imago is in the works for Beijing."
583d797195d0e03926073002,The visit by António Guterres to Beijing was another chance for China to promote its growing role in global governance.
583d764b95d0e03926072ff7,"Zulkiflee Anwar Ulhaque, who goes by the name Zunar, is under investigation for producing cartoons that purportedly defamed Prime Minister Najib Razak."
583d745495d0e03926072ff2,Have you been following the news? Take our quiz to see what you know and to learn more.
583d654a95d0e03926072fcb,"About two-thirds of the shallow-water coral on the reef’s previously pristine, 430-mile northern stretch was dead, researchers reported."
583d611f95d0e03926072fc1,"Tuesday: A day of generosity, new heights for “Hamilton” and local flights to Cuba."
583d5fc995d0e03926072fbc,"The actress Felicity Jones, already well regarded, is set to launch into a higher stratosphere in “Rogue One: A Star Wars Story.”"
583d5fc995d0e03926072fbd,"If the president-elect keeps nuclear plants going and maintains momentum for wind, solar, and shale energy, the United States could outdo its Paris pledges."
583d5fbd95d0e03926072fba,"Famously earnest, the writer David Foster Wallace said he liked Midwestern people, and got more work done in the gusty open spaces of Central Illinois."
583d5fbd95d0e03926072fb9,I was a lapsed downhill skier. Then I moved to Europe and discovered that the Alps were all I needed to reclaim my passion for the slopes.
